Gene Name	Ensembl	GeneCards
G-11802		
G-4681		
G-44686		
G-38		
G-43959		
G-10802		
G-15111		
G-10514		
G-11341		
G-107804		
HP_RS01330		
HS06840		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PCYT2</a>
HMPREF1322_RS00185		
G-10965		
G-2603		
HS09515	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000167114</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SLC27A4</a>
G-14627		
EG10780		
HS15951	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000171130</a>	
G-16062		
HP_RS07825		
EG12007		
EG10264		
G-10273		
G-43868		
G-10495		
G-44112		
G-11893		
G-9164		
EG10159		
G-44589		
YDR001C		
G-44642		
G-81092		
G-9956		
G-12419		
G-34647		
G7723		
CT_821		
G-43919		
G-44141		
EG10302		
EG11197		
G6634		
AT5G52840		
G-58740		
HS05935	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000134982</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>APC</a>
YJL071W		
G-6302		
SGL_RS18090		
HS08829	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000175511</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSD3B1</a>
G-11804		
G-44636		
G185E-4788		
G-17877		
G-10548		
G6465		
G-9857		
G-9607		
G-11752		
AT1G24100		
YMR169C		
G-12179		
G-11735		
AT4G19680		
AT5G14200		
G-34484		
G-9592		
G-10318		
EG12663		
G-10513		
G7603		
G-43900		
AT1G19250		
G-27160		
YGL253W		
EG10921		
G-44310		
HS06848		
HS17432	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000180089</a>	
G-12144		
G-10999		
SERP_RS06925		
G-44080		
G6980		
G-5764		
EG11577		
G-7983		
G-58814		
HS03370	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000184752</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DAP13</a>
G-10644		
EG11017		
G-12406		
G1G01-3088		
G-2283		
G-10816		
BAB_RS28155		
SYNPCC7942_0578		
G-12240		
EG10698		
G-107577		
G-3184		
G-14630		
G-44659		
G-34535		
EG10643		
AT3G25810		
G-81159		
G185E-6494		
HS10893	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000175198</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PCCA</a>
HS05019	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000126457</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HRMT1L2</a>
PRO_0890		
G-12835		
G-1601		
AT3G44880		
HS13971	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143499</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSKM-B</a>
G-55126		
G-80495		
G-9514		
G-43876		
G-81133		
G7193		
AT3G02020		
G-34645		
BSU24270		
EG11467		
EG11025		
G-11402		
G-12582		
HS06971	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000142920</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ODC-p</a>
EG11057		
EG11284		
G-11077		
AT1G01710		
G-14758		
G-382		
CT_591		
G-10144		
YNL052W		
SGL_RS04385		
EG12433		
G-11381		
G7049		
G-11325		
G1G01-1345		
AT1G79870		
G-18034		
G-27229		
G-3142		
G-58823		
G-11224		
G6654		
G-15993		
G-10013		
G-17874		
G-16010		
G-15342		
G-10846		
G-80610		
G-12831		
G-107721		
G-17641		
G-3783		
G-55031		
G-80486		
G-124442		
G-11175		
STM0690		
G6261		
AT3G54470		
G-9718		
G-44227		
G-80801		
G-15247		
G-17993		
G-44381		
G-55150		
G-58330		
HMPREF1322_RS00485		
FY484_RS04060		
MGI:1859310		
G-124296		
G-124215		
G185E-6762		
G-43835		
G-10130		
EAS37		
HS01279		
G-80945		
EG10973		
EG10084		
G-80996		
G-27183		
BSU30190		
G-14868		
G6238		
HS07734	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000151418</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1G3</a>
HS06583		
G-12373		
G6576		
EG10966		
G-27209		
G-80986		
EG10683		
G-12066		
G-10076		
G-17695		
G-44269		
G-12302		
G-107481		
G-12378		
G-10580		
G-58203		
G6140		
G-43928		
HS03935		
G-44606		
BSU34040		
G-3621		
G-11160		
EG12297		
G-11834		
G6471		
G-11126		
G-80397		
EG10396		
G7624		
G-11501		
G-55025		
G-15529		
G-9924		
G-17968		
G-15447		
G-186		
G-55027		
HS02567		
G-81168		
EG10372		
G-8321		
G-80579		
G-27226		
AT1G03630		
G-882		
G-80575		
G-1361		
G-10539		
G-17840		
G3O-29711		
G-12532		
G-9495		
G7656		
G-107536		
G-14463		
G7593		
MGI:108024		
HS17320	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000171004</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HS6ST2</a>
G-3265		
HS07099	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143753</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DEGS</a>
G-10163		
G-14480		
G1G01-4531		
G7325		
G-107851		
AT5G04490		
G-12272		
G-58354		
G-58131		
G185E-7793		
HS04094		
G-12000		
HS02790		
G-10116		
G-107647		
G-107933		
AT4G26420		
G-10079		
HS11074	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000176715</a>	
EG10689		
EG10348		
G-27195		
G-264		
G-12194		
G-10762		
G7259		
AT3G06850		
EG12844		
EG12454		
HMPREF1322_RS07570		
G-34521		
G-12366		
G-107625		
AT5G60020		
EG10408		
EG11424		
ATU0151		
G-55124		
HS10353		
YBR145W		
G3O-34111		
G-10277		
G-12651		
G-2562		
G-44574		
G-11520		
AT3G53130		
HS00223	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000007933</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FMO3</a>
G7415		
G-54971		
EG10442		
G-3182		
HS06116	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000136143</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SUCLA2</a>
G-12057		
G-10207		
G185E-7792		
G6847		
G-8607		
EG10798		
EG10475		
RHA1_RO10208		
SGL_RS13765		
EG11266		
G-80600		
G-9938		
EG10351		
EG12209		
G-17708		
G-80706		
G185E-8095		
AT3G61580		
HS06393	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000137767</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SQRDL</a>
G-17827		
G-80625		
SCO6267		
HS03897		
YBR061C		
BSU03930		
AT5G17920		
HS01081	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000072778</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ACADVL</a>
G-12810		
YGR247W		
G7160		
AT5G20410		
YHR037W		
G-124343		
G-15434		
EG10769		
G-10229		
SM_B20948		
G1G01-4459		
G-80867		
EG10134		
YGL055W		
HS08564	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000161013</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MGAT4B</a>
G-12189		
G-11535		
G-9308		
G-9959		
AT5G05870		
G-27166		
HS05327	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130005</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GAMT</a>
G-27137		
HS02389		
YFR033C		
G-14654		
G6246		
G-10504		
EG10194		
G-12273		
HS10286	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000171314</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PGAM1</a>
AT1G78440		
G-14903		
AT4G31970		
G-2941		
G-107876		
G7365		
G-44194		
HS00730	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000059573</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PYCS</a>
EG11075		
G185E-7203		
AT5G23070		
G-55141		
G-163		
HS05379	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130383</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FUT5</a>
G-80627		
G-11960		
G-12049		
G-12539		
YLR153C		
G-11046		
G-80895		
G-44550		
G-3141		
G-9900		
G-15330		
G-17859		
G7166		
G-44692		
G-124453		
G-14516		
BSU38160		
G-7842		
SCO2782		
EG10384		
HS03285	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000110080</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SIAT4C</a>
HS04385	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000120265</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PCMT1</a>
SP_RS01735		
G3O-32654		
G-107656		
G-54979		
G-15499		
G-44618		
EG10734		
G3O-32452		
G-44200		
EG10552		
G-107902		
G-356		
EG11171		
EG10729		
HS00013		
SYNPCC7942_1344		
G-107598		
G-80881		
G-10776		
HS05538	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000131482</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>G6PC</a>
G-12111		
G18C3-30		
G-44088		
G-81079		
EG10638		
G-80929		
G-17721		
EG12180		
HS03952	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000115919</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>KYNU</a>
AT2G30770		
G-44368		
G-34479		
AT4G37070		
HP_RS07310		
G3O-25		
EG10775		
G-17895		
AT5G23320		
AF_RS05565		
EG10980		
G-12178		
AT5G16150		
G-12233		
G-3768		
G-80951		
G-80405		
G-11706		
G185E-5529		
G-58252		
G-9415		
G-107424		
BSU11690		
SCO2784		
EG50001		
G-12259		
G-12807		
G-9957		
G6574		
YNL048W		
G-5082		
G-43992		
G-10572		
G-10945		
G-34564		
G-9862		
G-12349		
G-107633		
G-12155		
HS07088	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143627</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PKLR</a>
G-11557		
G-17751		
G-80574		
EG12044		
G-11992		
AT1G68890		
SYNPCC7942_0336		
G-10260		
EG30093		
EG10520		
G-17846		
AT5G23010		
G-80861		
G-18057		
G-124206		
G-34590		
G-81146		
G-81000		
G-44748		
G-8824		
G-107486		
G-107727		
G-14756		
G-107931		
G-80956		
AT5G50950		
G-6582		
G-44188		
G-14822		
G6959		
AT5G34850		
AT3G11980		
G-11337		
G-8342		
YHR179W		
EG12178		
G-10279		
G-10248		
AT3G24220		
EG12400		
EG10352		
G-10920		
G-11839		
SGL_RS09310		
G-1626		
G-10263		
G-107453		
G-12457		
EG10057		
G-58302		
G-10117		
G6581		
HS06259	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000136997</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MYC</a>
G-44107		
G-10703		
HMPREF1322_RS09020		
G-11139		
G-44540		
G-18090		
AT3G47520		
RHA1_RO08162		
G3O-34137		
G-9462		
G3O-32295		
HS03480	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000111885</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MAN1A1</a>
SGL_RS18650		
G-14512		
G-43964		
EG11498		
G7945		
EG10409		
YHR128W		
G-12408		
G-11715		
HS03788		
G-124238		
G-9636		
HP_RS06225		
G-10145		
G7456		
HS04557	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000122254</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HS3ST2</a>
G-11630		
G-34634		
EG10419		
G-9873		
G-80880		
AT2G27860		
EG10496		
YPR026W		
AT4G01690		
G-43994		
G-11019		
G-12564		
G-15988		
G-44319		
G-107599		
SYNPCC7942_1175		
EG10856		
G-58162		
G-62998		
G6461		
EG10850		
G-11890		
HS09254	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000165591</a>	
G3O-32155		
G-107585		
HS02680	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000105141</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CASP14</a>
G6439		
G6478		
EG10723		
FY484_RS06640		
G-14482		
YPR184W		
G7164		
G-80962		
G-17858		
HS03781	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000114573</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1A1</a>
G-44684		
G-124165		
G-226		
G-12356		
G-14833		
G-124414		
G-15980		
G-44083		
G-12050		
G-15193		
G-124417		
G-307		
G-55121		
G-81169		
G-12371		
G-44246		
AT4G22880		
G-10612		
G-80685		
G-9944		
HS07018	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143278</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>F13B</a>
AT3G19820		
G-10669		
BP07_RS06340		
EG10619		
HS04010	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000116353</a>	
HS13557	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000135040</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ21613</a>
G-14989		
SGL_RS08615		
G3O-33618		
G-44596		
G-124324		
HS08334	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000158825</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CDA</a>
G-58212		
G-44479		
YGL022W		
EG10175		
G-58251		
STM3714		
G-10915		
G-124297		
G-17906		
EG10033		
EG11012		
G-17898		
EG10976		
G-11322		
AT4G14440		
RUVA		
HS03863	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000115275</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GCS1</a>
G66-37887		
SGL_RS10570		
G-7664		
G-44674		
G-10735		
G6096		
G7147		
G-44134		
HS08459	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000160194</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFV3</a>
G-55050		
G-17884		
G-44689		
EG10702		
G-323		
BSU08790		
G-10126		
SPD_RS01745		
G18C3-373		
SGL_RS10390		
EG10861		
G-9771		
G85		
G-58830		
G-107484		
G-58832		
G-2141		
G18C3-368		
G-1281		
G-11639		
EG10184		
G-34611		
G-43975		
G-15383		
EG10257		
G-27148		
AT3G54050-WS		
G-80969		
HS10947		
G-43995		
HS08206	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000157350</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SIAT4B</a>
HP_RS01940		
HS12704	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000109911</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ELP4</a>
EG12281		
G-107762		
G-14650		
HS00027	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000198712</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MTCO2</a>
HS00516	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000036473</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>OTC</a>
AT5G22300		
G-15545		
G-15276		
G-9248		
YDR502C		
G-80676		
G-9037		
G-12186		
G-2543		
G-11206		
G-10894		
G7410		
G-124224		
G-107602		
G-44063		
G-12547		
G-12742		
G-10889		
YMR296C		
YGL205W		
AT5G39050		
HS03772		
BSU15520		
HS08751	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000162889</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MAPKAPK2</a>
HMPREF1322_RS03560		
EG10673		
G-1723		
G-43725		
G-44416		
HS03003	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000107537</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PHYH</a>
EG11105		
HS01993		
HS07726	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000151348</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>EXT2</a>
G185E-8105		
G-267		
M012		
EG10694		
G-80654		
G-1585		
G-12480		
G7038		
EG11701		
SCO5897		
ATMG00665		
HS04134	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000117450</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PRDX1</a>
HS05155	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000128050</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PAICS</a>
G185E-8091		
G-80422		
G-14588		
HMPREF1322_RS04805		
BSU02750		
YKL088W		
EG10587		
EG12131		
G-14666		
G-44085		
G-2063		
GMETA-14695		
G-63014		
EG10401		
G-9931		
G-81154		
BSU25300		
HS03167	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000108839</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALOX12</a>
G-107588		
G1G01-4213		
HS13919	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000142102</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ22635</a>
EG10275		
G-43887		
G-5707		
G-9923		
G-107488		
G-9320		
G-58256		
G66-37895		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CARNS1</a>
G-34556		
G-44126		
G-58221		
G-107882		
G6528		
CHRECP008		
HS05132	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000127884</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ECHS1</a>
G-514		
G-44205		
G-12551		
G-58117		
G-9510		
G-11950		
G-10940		
G-5001		
G-12340		
G1G01-2971		
HS00565	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000042832</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TG</a>
G-12420		
EG11168		
G-17767		
G2T-7804		
G-6404		
G-107630		
G-107681		
AT4G33680		
AT2G27190		
G-11035		
HS08249	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000157881</a>	
G-10009		
AT5G08640		
G6320		
G-4323		
G1F72		
G-124249		
G-14613		
AT1G09940		
G-81018		
G7942		
AT4G14680		
G-55306		
G-107521		
G-80516		
G1G01-4526		
BSU00140		
EG10242		
G-27103		
EG12083		
G-10360		
HS04703	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000123983</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FACL3</a>
HS04727	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000124172</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP5E</a>
G-44431		
G-14641		
G-80762		
G-14544		
YGR240C		
G-80527		
G-5761		
G-15062		
BSU29310		
G185E-5409		
G-14940		
G-55006		
G-80784		
G-15979		
TX72_RS09980		
G-44365		
G3O-31218		
AF_RS01935		
G7288		
G-44695		
G-80847		
EG20098		
G-10269		
G-43999		
EG12693		
HS05502		
G-17659		
SCO1814		
G-14859		
G-1284		
G-44370		
G-80802		
SCO5888		
G6718		
G-8441		
G-15078		
G-121		
G-44397		
EG11299		
G-27223		
SGL_RS13400		
EG10101		
G-44515		
G-12445		
G-14767		
G-17830		
HS03606	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000112695</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>COX7A2</a>
G-15422		
G-10233		
G-107758		
G-18044		
G-98		
G-44298		
YLR028C		
G-124461		
EG12631		
EG10497		
AT3G61440		
G-6026		
G-80673		
G-15051		
AT2G18950		
G-11582		
G-124149		
HS01609		
G-4281		
AT4G25420		
EG10519		
BSU24530		
HS01034	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000071553</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6IP1</a>
YBR115C		
G-107500		
G-63017		
G-10345		
G-80955		
G-10365		
AT5G07370		
HS06208	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000136750</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GAD2</a>
AT1G66280		
AT1G62560		
G-12675		
G-9184		
EG11831		
HMPREF1322_RS00450		
G-107527		
G-27198		
G-11085		
EG11486		
G-319		
EG11685		
G-44741		
G-12355		
STM0647		
G-5208		
G185E-6081		
G-9739		
G-12146		
AT5G48010		
EG11754		
HS09360	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000166228</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PCBD</a>
EG10763		
G-58303		
M009		
G-9235		
G-44666		
YKL140W		
G3O-32450		
G-11013		
G3IU-7234		
G-44414		
G1G01-5627		
G-8866		
G-11233		
HS10204	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000170906</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFA3</a>
AT4G27440		
HS03359	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000110958</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TEBP</a>
G-107826		
GCEQ-1428		
EG10375		
SYNPCC7942_1679		
G185E-5525		
EG11162		
G-43981		
G-55120		
HS00586	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000047249</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1H</a>
G-2931		
G-11761		
G7668		
G-107694		
HS15855	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000184076</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSPC051</a>
EG11027		
G-1504		
G-14549		
G-58350		
SYNPCC7942_1705		
EG11444		
G-80814		
G-80822		
G-44536		
G-14551		
G-80548		
G1I0R-1684		
AT5G43780		
G6986		
G7102		
G-9901		
G-10813		
EG11396		
G-10801		
HS03192	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000109065</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DKFZP564C103</a>
YJL167W		
SYNPCC7942_2049		
G-10401		
G6660		
G-34642		
G-55003		
G185E-7677		
G-80595		
G6801		
EG11672		
EG10476		
G-11306		
G185E-8088		
AT5G67030		
G-11842		
BSU29290		
G-44081		
SCO4492		
G-2663		
G-44096		
G-55194		
G-12611		
HS14096	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000145495</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TEB4</a>
G-11931		
G-8402		
G-58844		
G-9563		
G-665		
HS05000		
HS09817	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000168765</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GSTM4</a>
HMPREF1322_RS04650		
HS08486	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000160310</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HRMT1L1</a>
HP_RS03485		
EG12189		
G6456		
EG11792		
G-58750		
G185E-6608		
EG12098		
G-80503		
HS00442	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000025708</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ECGF1</a>
G-54990		
G-9663		
G7889		
EG10833		
G-10614		
EG10542		
G-12593		
G-34563		
G-15151		
SPD_RS01765		
G-15536		
G-9917		
G-12704		
HS11006		
AT1G65930		
G1FZ6-5512		
G-107437		
G-11182		
AT2G37760		
G-12214		
EG11295		
G-495		
G-12561		
G-43988		
AT1G47290		
G-11723		
G-9170		
G-15493		
FY484_RS05405		
G-10095		
G-44499		
G-12332		
G-18014		
G-10148		
G-9909		
AT2G25710		
YDR315C		
AT1G80360		
G-15069		
G-11584		
G-81035		
G-11181		
G-15405		
G-9581		
G-287		
G-15097		
G-44219		
G-14501		
G-10891		
G-44645		
G-80483		
G-14541		
G-11083		
G-81157		
G0-10439		
HS09299	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000165905</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ35207</a>
YDR380W		
G-12517		
G-11505		
EG30031		
G-11869		
HS08049		
G-5263		
G-3285		
HS01798	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000094598</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MAOA</a>
G-11036		
G-107570		
GB4478		
G-220		
G-44237		
G-9971		
HS09974		
G-124286		
HS02027		
AT4G34520		
G66-32694	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000285387</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000213619</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000263774</a>	
HP_RS00350		
G-10295		
G-11154		
G-81054		
G-124362		
YKL148C		
Z3206		
YHR144C		
EG10888		
SGL_RS11630		
G-3963		
HS08953	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000163864</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ENSG00000163864</a>
EG50002		
G-80894		
G-17836		
G-360		
HS06936	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000142544</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LOC90353</a>
GDQC-114715		
G-80725		
STM14_RS23770		
YOR002W		
EG10655		
EG10428		
G-43704		
G-107580		
G-80906		
G-15435		
G-17734		
G-10301		
G-10165		
G-17790		
G-14624		
