Gene Name	Ensembl	GeneCards
G-10691		
G1G01-2702		
G-63006		
EG11983		
G-12247		
AT4G11850		
EG11979		
HS02513		
G-271		
EG11454		
G-12682		
G-34630		
EG10382		
G-10978		
G-80613		
EG12412		
HS06566	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000138801'>ENSG00000138801</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PAPSS1'>PAPSS1</a>
G-80981		
EG11980		
G-14770		
HS10616	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000173083'>ENSG00000173083</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HPSE'>HPSE</a>
EG11553		
G-15197		
G-44319		
EG11198		
AT5G08530		
G-9142		
EG11981		
G-44734		
G-9771		
EG11978		
G-15973		
G-11777		
EG11453		
AT1G19670		
G-17865		
EG10855		
G-10184		
G-58136		
EG11569		
G-10668		
G18NG-12413		
G-62990		
G-12230		
AT3G63110		
HS02317	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000101911'>ENSG00000101911</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPS2'>PRPS2</a>
G-256		
G-12663		
G6530		
G-34614		
G-10962		
G-5086		
G-80597		
HS06422	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000137944'>ENSG00000137944</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC56267'>LOC56267</a>
G-5082		
G-80965		
G-14752		
EG12260		
HS10398	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000171848'>ENSG00000171848</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=RRM2'>RRM2</a>
G-43925		
G6751		
G-15180		
G-44301		
G6528		
AT5G04620		
G-9115		
G-5083		
G-9743		
G-15954		
G-5066		
G-11750		
AT1G14520		
G6529		
G-44720		
G-17846		
G-5084		
G-10166		
G-58117		
G-5067		
G-10652		
G18C3-52		
EG12259		
G-6061		
G-12211		
AT3G55440		
HS02107	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100554'>ENSG00000100554</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1D'>ATP6V1D</a>
G-2484		
G-12647		
G-34589		
G-10945		
G-80581		
HS06234		
G-80949		
G-14734		
HS10201	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000170892'>ENSG00000170892</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LENG5'>LENG5</a>
G-43909		
G-15161		
G-44285		
G-9091		
G-9720		
G-15937		
G-11726		
AT1G08480		
G-44703		
G-17829		
G-10150		
G-5682		
G18C3-4		
G-12195		
AT3G48520		
EG12241		
HS01993		
G-2402		
EG11479		
G-12622		
G-58870		
G7806		
G-34567		
G-10927		
EG11704		
G-80565		
HS06011	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000135454'>ENSG00000135454</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GALGT'>GALGT</a>
EG10014		
G-14701		
HS09974		
G7808		
G-43892		
G-15145		
EG11754		
G-44268		
G-9074		
EG11305		
G-9704		
G-1588		
G-11710		
AT1G01710		
G-44687		
G-17813		
EG12455		
G-10133		
G-55295		
STM14_RS23780		
G18C3-373		
G-12179		
HMPREF1322_RS08880		
AT3G27240		
HS01816	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000095321'>ENSG00000095321</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CRAT'>CRAT</a>
EG11197		
G-231		
G-12601		
STM14_RS23765		
G-10606		
G-58852		
G7685		
G-34551		
G-10906		
G6850		
G-80549		
HS05836		
G6465		
G-14672		
HS09764	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000168453'>ENSG00000168453</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HR'>HR</a>
G1G01-44		
G-43875		
G-15124		
EG11486		
G-11380		
G-80919		
STM14_RS23770		
G-44252		
G-9047		
G7686		
G-15544		
G-11671		
G7405		
G-44671		
G-17793		
G66-33511	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENST00000335288'>ENST00000335288</a>	
G-10114		
G-9679		
G6260		
G-55179		
G18C3-25		
STM14_RS23775		
G-12161		
AT3G22200-LER		
G7888		
HS01635	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000089127'>ENSG00000089127</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=OAS1'>OAS1</a>
G-227		
HS13286	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000128965'>ENSG00000128965</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MGC4504'>MGC4504</a>
G-12585		
G-10585		
G7406		
G-58829		
G-34535		
G6674		
G-10889		
G-80531		
G6321		
HS05598	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000278540'>ENSG00000278540</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000275176'>ENSG00000275176</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ACACA'>ACACA</a>
G-14654		
HS09587	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000167594'>ENSG00000167594</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2B6'>CYP2B6</a>
G-43859		
G-15102		
G-11360		
G-80901		
G-44231		
G-9027		
G-15526		
G-11637		
G-44655		
G-17774		
G-10095		
G-9654		
G-55158		
G18C3-10		
G-12137		
EG11008		
AT3G16785		
G-221		
EG10293		
G-12556		
G-10562		
EG11035		
G-58813		
G-34518		
EG10302		
G-10873		
HS01500	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000085563'>ENSG00000085563</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB1'>ABCB1</a>
G-80514		
HS05465	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130985'>ENSG00000130985</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE1'>UBE1</a>
G-14631		
G-43843		
G-15081		
G-11334		
G-80886		
G-44214		
G-9005		
G-15506		
G-11596		
G-44633		
G-17756		
G-10079		
G-9629		
G-55140		
G185E-8088		
G-12117		
AT3G12260		
G-209		
G-12539		
G-10541		
G-58798		
G-34501		
G-10851		
HS01279		
G-80498		
HS05364	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186010'>ENSG00000186010</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIM19'>GRIM19</a>
G-14616		
G-43827		
G-15065		
G-11317		
G-80870		
G-44198		
SYNPCC7942_2487		
HS09270		
G-8963		
HMPREF1322_RS08500		
G-15490		
G-11580		
G2T-7809		
G-44615		
G-17734		
G1I0R-1994		
G-10062		
G-9599		
AF_RS08305		
G-55123		
G185E-7822		
SYNPCC7942_0668		
G-12093		
AT3G07020		
HMPREF1322_RS06560		
G-201		
G-12519		
G2T-7805		
G-10520		
G-58781		
G185E-6317		
G-34484		
G-10821		
STM1328		
HS01106	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000073578'>ENSG00000073578</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHA'>SDHA</a>
G-80481		
HMPREF1322_RS04650		
HS05192	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000128524'>ENSG00000128524</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1F'>ATP6V1F</a>
G-14595		
G2DNV-43		
G-43803		
G-15041		
EG11833		
G-11271		
G-80854		
HP_RS00480		
G-44182		
HS09121	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000164708'>ENSG00000164708</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PGAM2'>PGAM2</a>
HMPREF1322_RS00480		
G-88		
YPL231W		
G1I0R-74		
G-15473		
G-11563		
AT4G15330		
G-44600		
G-17716		
HP_RS00095		
G-10046		
G-9574		
GQT-4288		
G-55102		
G185E-7675		
G1I0R-71		
G-12077		
AT3G01910		
AT1G65980		
G-195		
G-12498		
HMPREF1322_RS08505		
G-10499		
G-58765		
G2T-7811		
G-341		
G-10803		
G1I0R-2608		
HS00935	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000068366'>ENSG00000068366</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FACL4'>FACL4</a>
G-80464		
AF_RS09735		
HS05010	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000126267'>ENSG00000126267</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=COX6B'>COX6B</a>
G-14571		
SYNPCC7942_1908		
G-43787		
G-15024		
HMPREF1322_RS07570		
G-11251		
G-80839		
G2T-7807		
G-44165		
HS08931		
G1I0R-1119		
G-8606		
YMR303C		
STM2245		
G-15456		
G-11547		
HMPREF1322_RS04790		
G-44583		
G-17700		
G2T-7803		
G-10030		
G-9554		
EG12265		
G-55076		
G185E-7208		
HP_RS03395		
G-12061		
AT2G44160		
HMPREF1322_RS00490		
G-185		
G-12476		
G1I0R-76		
G-10478		
G-58748		
AT5G13430		
G-3285		
G-10783		
HP_RS00215		
HS00755	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000061455'>ENSG00000061455</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM6'>PRDM6</a>
G-80447		
GQT-4735		
HS04667		
G-14544		
G1I0R-715		
G-43770		
G-15009		
AT3G02090		
G-11232		
G-80823		
HMPREF1322_RS09020		
G-44149		
HS08684		
G3O-30532		
G-83		
YLR438W		
G1I0R-2609		
G-15439		
G-11525		
AT1G26380		
G-44566		
G-17684		
SYNPCC7942_2257		
G-10004		
G-9536		
HMPREF1322_RS08495		
G-55055		
G185E-6463		
G2T-7808		
G-12045		
AT2G38080		
G1I0R-1336		
G-18088		
G-12459		
AF_RS00025		
G-10455		
G-58732		
SYNPCC7942_0491		
G-3203		
G-10762		
HMPREF1322_RS06040		
HS00614	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000049239'>ENSG00000049239</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=H6PD'>H6PD</a>
G-80425		
G2T-7804		
HS04474		
G-14513		
G-124142		
G-43754		
G-14993		
SM_B20943		
G-11208		
G-80806		
HMPREF1322_RS00495		
G-44133		
HS08520		
G1I0R-77		
G-81183		
YJR137C		
BAB_RS26655		
G-15423		
G-11504		
HP_RS00220		
G-44548		
G-17668		
GQT-5411		
CYP719		
G-9514		
G1I0R-73		
G-55037		
G-44545		
AT3G16480		
G-17665		
CT_593		
HMPREF1322_RS09160		
G-9511		
G-55034		
GDQC-9006		
G185E-5514		
G-12021		
G1I0R-2610		
AT2G33070		
G-18069		
AT1G51980		
G-12431		
G-10428		
G-58346		
G-312		
G-107546		
HS00422	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000023228'>ENSG00000023228</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS1'>NDUFS1</a>
G-80406		
HS04229	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118514'>ENSG00000118514</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH8A1'>ALDH8A1</a>
G-14489		
G-43734		
G-14972		
G-11182		
G-80787		
G-44114		
HS08339	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000158864'>ENSG00000158864</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS2'>NDUFS2</a>
G-81163		
EG10387		
YGR087C		
G-15404		
EG10383		
G-11483		
G-44525		
EG10388		
G-17650		
BN159_RS43105		
EG10384		
G-9475		
G-55016		
EG10389		
G185E-5107		
G-12003		
EG10386		
AT2G27860		
G-18053		
EG12091		
G-12415		
G-104		
EG11945		
G-58329		
G-3002		
EG11368		
G-107527		
HS00300		
EG10469		
G-7964		
HS04117		
G7022		
G-14462		
G-43716		
EG12088		
G-14955		
G-11166		
EG11857		
G-80771		
G-44098		
EG11227		
HS08136	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000156515'>ENSG00000156515</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HK1'>HK1</a>
G-81147		
EG10393		
YER019W		
G-15379		
G-3906		
G-11464		
G-44505		
EG12084		
G-17636		
ATMG00516		
EG11814		
G-9455		
G-55000		
EG10646		
G-9983		
G-11978		
EG10333		
AT2G23260		
G-18035		
G-3903		
G-124		
G-10383		
EG12079		
G-58313		
G-2962		
EG11781		
G-107512		
HS00103	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000004468'>ENSG00000004468</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CD38'>CD38</a>
EG10640		
G-741		
HS04013	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116459'>ENSG00000116459</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5F1'>ATP5F1</a>
EG10330		
G-135		
G-43699		
EG12437		
G-14939		
G-11148		
EG12064		
G-80755		
G-44080		
EG11551		
HS07943	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000154027'>ENSG00000154027</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AK5'>AK5</a>
G-81131		
EG10579		
YDL168W		
G-15353		
EG10232		
G-11442		
G-44484		
EG12092		
G-1762		
AT5G66760		
EG11963		
G-9439		
G-54985		
EG11460		
G-9964		
G-11958		
EG10470		
AT2G19500		
G-18018		
G7554		
G-12384		
G-10362		
EG12089		
G-58297		
G-283		
EG11858		
G-107497		
HS00032	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000198840'>ENSG00000198840</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MTND3'>MTND3</a>
EG11228		
G-7061		
HS03889	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115425'>ENSG00000115425</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PECR'>PECR</a>
EG10401		
G-12833		
G-431		
G6514		
G-14910		
G-11130		
EG12086		
G-80739		
G-44064		
EG11815		
HS07746	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000151552'>ENSG00000151552</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=QDPR'>QDPR</a>
G-81115		
EG10647		
YBL098W		
G-15337		
EG10391		
G-11424		
G-44468		
G-3904		
G-169		
AT5G60540		
EG12082		
G-9416		
G-54968		
EG11800		
G-9946		
G-11939		
EG10643		
AT2G02500		
G-18002		
EG10331		
G-12368		
G-10346		
G-3901		
G-58281		
G-27226		
EG12067		
G-107482		
HP0840		
EG11773		
G-672		
HS03750	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114268'>ENSG00000114268</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PFKFB4'>PFKFB4</a>
EG10638		
G-12805		
G-415		
EG10233		
G-14891		
G-11113		
EG12093		
G-80723		
G-44048		
EG12061		
HS07647		
G-81099		
EG11473		
SYNPCC7942_0224		
G-15318		
EG10483		
G-11403		
G-44452		
G7827		
G-1626		
AT5G54510		
EG12090		
G-9374		
G-539		
EG11880		
G-9928		
G-11915		
EG11229		
AT1G78960		
G-17988		
EG10468		
G-12352		
G-10330		
G6775		
G-58264		
G-27211		
EG12087		
G-107466		
GM-DAPA		
EG11856		
G-6561		
AT5G04040		
EG10648		
HS03606	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000112695'>ENSG00000112695</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=COX7A2'>COX7A2</a>
G-12787		
EG10392		
G-399		
G-14875		
G-3905		
G-11098		
G-80707		
EG12083		
G-44032		
HS07501	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000148218'>ENSG00000148218</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ALAD'>ALAD</a>
EG11801		
G-81074		
STM2050		
EG10644		
G-15302		
G-11387		
EG10332		
G-44436		
G-16079		
G-3902		
AT5G48950		
G-9320		
EG12078		
G-5242		
G-9910		
EG11774		
G-11894		
AT1G74710		
EG10639		
G-17969		
G-12331		
EG10234		
G-10309		
G-58248		
EG12362		
G-27197		
G-107451		
EG12062		
GBWI-61910		
G-63085		
EG11532		
AT4G35420		
HS03433	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000111640'>ENSG00000111640</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GAPD'>GAPD</a>
EG10487		
G-12771		
G-383		
G6903		
G-14859		
G-11070		
CHRECP019		
G-80690		
G-44016		
EG10337		
HS07366	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000146701'>ENSG00000146701</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MDH2'>MDH2</a>
G-81057		
REUT_A1587		
G-15286		
G-44420		
G-16060		
AT5G43280		
G-93		
G-5163		
G-9893		
G-11874		
AT1G68760		
G-17949		
G-10284		
G-58224		
G-27179		
G-107436		
G66-31585		
G-63068		
AT4G31970		
EG10708		
HS03319		
G-12753		
EG10084		
G-3769		
G-14841		
EG11039		
G-11045		
G-80674		
EG10536		
G-44000		
HS07195		
EG11040		
G-81041		
HS11696		
EG10707		
G-15264		
G-44406		
EG10079		
G-16039		
AT5G37510		
HS06945		
G-9248		
G-505		
HMPREF1322_RS00450		
G-9862		
G-11854		
HS08389		
AT1G65060		
G-17928		
HS04094		
G-10261		
G-58208		
HS06944		
G-27163		
G-10742		
G3O-33		
G-63051		
G-12295		
AT4G27030		
HS03116	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000108515'>ENSG00000108515</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO3'>ENO3</a>
G-12737		
G-367		
G-11025		
G-80658		
G-43984		
HS07047		
G-81026		
G-14828		
HS11347	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000179085'>ENSG00000179085</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DPM3'>DPM3</a>
G-15246		
G-44388		
G-16014		
AT5G25265		
G-9216		
G-490		
G-9828		
G-11837		
AT1G58080		
G-17911		
G-10245		
G-58192		
G-27143		
G-10734		
G3O-30047		
G-63037		
G-12278		
AT4G21200		
HS02928		
G-12721		
G-354		
G-11008		
G-80642		
G-43968		
HS06848		
G-81010		
G-14810		
HS11014		
EG10589		
G-15226		
G-44371		
AT5G17920		
G-9193		
G-44763		
G-9812		
G-16002		
G-11809		
EG11017		
AT1G47420		
G-17895		
G-453		
G-10228		
G-58175		
EG12127		
G-10710		
G1G01-4212		
EG11319		
G-63019		
G-12261		
EG10033		
AT4G15510		
HS02710		
G6655		
G-12699		
G-34643		
EG12144		
G-10992		
G-80625		
EG11751		
G-43952		
HS06697	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000140287'>ENSG00000140287</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HDC'>HDC</a>
EG10369		
G-80994		
G-14789		
EG12629		
HS10812	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000174607'>ENSG00000174607</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UGT8'>UGT8</a>
G-15209		
EG11752		
G-44338		
AT5G13700		
G-9170		
G-44747		
G-9787		
G-15988		
G-11793		
AT1G27980		
G-17878		
G-10202		
G-58152		
G-10685		
G1G01-2277		
G-63003		
G-12243		
AT4G08900		
HS02488	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000103316'>ENSG00000103316</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CRYM'>CRYM</a>
G-2683		
EG11796		
G-12678		
G-34627		
EG11306		
G-10975		
G-80610		
EG11591		
HS06527	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000138653'>ENSG00000138653</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDST4'>NDST4</a>
G-80978		
G7324		
G-14767		
HS10588	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000172893'>ENSG00000172893</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DHCR7'>DHCR7</a>
G185E-7106		
G-43939		
G-15194		
G-7882		
G-44316		
AT5G07440		
G-7321		
G-9139		
G-44730		
CHRECP009		
G-9768		
G-15970		
HS11700	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000123454'>ENSG00000123454</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DBH'>DBH</a>
G-11774		
AT1G18590		
G18NG-9958		
G-17862		
G-10181		
G185E-4968		
G-58132		
G-10665		
G-7761		
G18NG-11595		
G-62987		
EG12211		
G-12227		
AT3G62410		
G6236		
HS02273	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000101444'>ENSG00000101444</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AHCY'>AHCY</a>
G-2548		
G185E-5339		
G-12660		
G-34611		
G-7881		
G-10959		
G-80594		
G-249		
HS06408		
G-80962		
G-14749		
HS10374		
G-43922		
G-15176		
G-44298		
AT5G04140		
G-9103		
G-9740		
G-15951		
G-11742		
AT1G12780		
G-44717		
G-17843		
G-10163		
G-58114		
G-10644		
G18C3-49		
G-6025		
G-12208		
AT3G54050-WS		
HS02092	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100462'>ENSG00000100462</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SKB1'>SKB1</a>
G-2481		
G-12642		
G-34586		
G-10941		
G-80578		
HS06203	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000136720'>ENSG00000136720</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HS6ST1'>HS6ST1</a>
G-80946		
G-14731		
HS10144	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000170525'>ENSG00000170525</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PFKFB3'>PFKFB3</a>
CHRECP003		
G-43905		
G-15158		
G-4281		
G-44282		
G-9088		
G-4301		
G-9717		
G-15932		
G-11723		
AT1G06820		
G-44700		
G-17826		
G-10147		
G-5541		
G18C3-397		
G-12192		
AT3G45140		
HS01958		
G-239		
G-12619		
G-10623		
G-58866		
G-34564		
G-10924		
G-80562		
HS05981	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000135318'>ENSG00000135318</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5E'>NT5E</a>
G-14697		
HS09898		
G-43889		
G-15141		
G-80932		
G-44265		
G-9061		
G-9692		
G-1583		
G-11707		
AT1G01280		
G-44684		
G-17809		
G-10130		
G-55192		
G18C3-368		
G-12176		
AT3G25820		
HS01799	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000094631'>ENSG00000094631</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC6'>HDAC6</a>
G-230		
G-12599		
G-10603		
G-58849		
G-34548		
G-10902		
G-80546		
HS05783		
G-14669		
HS09732	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000168306'>ENSG00000168306</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ACOX2'>ACOX2</a>
G-43872		
G-15121		
G-11377		
G-80915		
G-44249		
G-9042		
G-15539		
G-11666		
G-44668		
G-17790		
G-10109		
G-9674		
G-55175		
G18C3-22		
G-12158		
AT3G21720		
HS01604		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NQO1'>NQO1</a>
G-226		
G-12581		
G-10581		
G-58825		
G-34532		
G-10886		
G-80528		
HS05573		
G-14649		
HS09571	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000167531'>ENSG00000167531</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LALBA'>LALBA</a>
G-43856		
G-15097		
G-11348		
G-80899		
G-44228		
G-9024		
G-15523		
G-11632		
G-44646		
G-17771		
G-10092		
G-9647		
G-55155		
G185E-8120		
G-12134		
AT3G16390		
G-220		
G-12552		
G-10558		
G-58810		
G-34515		
G-10870		
HS01466		
G-80511		
HS05432	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130725'>ENSG00000130725</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2M'>UBE2M</a>
G-14628		
G-43840		
G-15078		
G-11331		
G-80883		
G-44211		
HS09445	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000166743'>ENSG00000166743</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=BUCS1'>BUCS1</a>
G-9002		
G-15502		
G-11593		
G-44630		
G-17753		
G-10076		
G-9618		
G-55137		
G185E-8078		
G-12110		
AT3G11670		
G-2082		
G-12536		
G-10537		
G-58795		
G-34498		
G-10848		
HS01269		
G-80495		
HS05327	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130005'>ENSG00000130005</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GAMT'>GAMT</a>
G-14613		
G-43821		
G-15061		
G-11308		
G-80867		
G-44195		
HS09255	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000165609'>ENSG00000165609</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT5'>NUDT5</a>
G-8867		
G-15487		
G-11577		
G-44612		
G-17731		
G-10059		
G-9596		
G-55119		
G185E-7819		
G-12090		
AT3G05970		
G-2005		
G-12516		
G-10515		
G-58778		
G-34481		
G-10818		
HS01069	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000176974'>ENSG00000176974</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SHMT1'>SHMT1</a>
G-80478		
HS05171	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000128274'>ENSG00000128274</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=A4GALT'>A4GALT</a>
G-14592		
G-43800		
G-15039		
G-11268		
G-80851		
G-44179		
HS09048	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000164258'>ENSG00000164258</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS4'>NDUFS4</a>
G-8708		
YPL057C		
G-15470		
G-11560		
G-44596		
G-17713		
G-10043		
G-9570		
G-55099		
G185E-7615		
G-12074		
AT2G47730		
G-1941		
G-12495		
G-10495		
G-58762		
G-338		
G-10800		
HS00919	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067829'>ENSG00000067829</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=IDH3G'>IDH3G</a>
G-80461		
