Gene Name	Ensembl	GeneCards
G1YI0-2		
AT1G74380		
G-63036		
HS12553	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000104518</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ12150</a>
G-347		
HS02790		
BAB_RS18990		
G-80638		
G-11420		
SYNPCC7942_2343		
HS06586	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000139163</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>EKI1</a>
AT4G34640		
G185E-7591		
G-11932		
G-43965		
HS11935		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PLCB1</a>
G-15217		
G-10130		
ATU0149		
G-81009		
G-44365		
SYNPCC7942_2016		
HS10525	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000172482</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>AGXT</a>
G-9189		
G185E-6606		
G-12367		
G-15996		
HP_RS06720		
G-10603		
G-12618		
AT5G51820		
G-44762		
G-17887		
SYNPCC7942_1542		
G-9811		
G-58164		
G185E-5524		
G-107704		
G1G01-4207		
HP_RS04400		
G-14696		
G-10931		
AT5G23300		
G-27107		
AT1G68460		
SYNPCC7942_1182		
G-63018		
G-34635		
G185E-4694		
HS02536	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000103876</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FAH</a>
G-80621		
HP_RS02850		
G-11400		
HS06462	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000138135</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CH25H</a>
AT4G38240		
AT4G30580		
G-11909		
SYNPCC7942_0893		
G-43949		
G-15201		
G12WB-1824		
G-10109		
G-80993		
YPL096W		
G-44331		
HS10346		
HP_RS00435		
G-9166		
G-12351		
AT4G22756		
G-15978		
G-10581		
SYNPCC7942_0407		
G-12598		
G-44746		
G-41		
G-17870		
G-9786		
YOR103C		
G-58148		
G-107686		
HP0779		
G1G01-1343		
G-14668		
AT4G01070		
G-261		
AT1G63000		
SYNPCC7942_0118		
G-63002		
G-34619		
G-15259		
G-10915		
HS02359	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000102144</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PGK1</a>
YNL292W		
G-80606		
G-11384		
HMPREF1322_RS09225		
HS06327	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000137364</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TPMT</a>
AT4G25700		
AT3G29670		
G-43932		
G-15185		
STM3711		
G-10092		
G-80977		
FY484_RS07925		
G-44308		
HS10106	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000170340</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B3GNT1</a>
YMR208W		
G-9126		
G-12330		
HMPREF1322_RS04800		
G-15962		
G-10558		
AT3G14420		
G-12579		
G-44729		
FY484_RS01125		
G-17851		
G-9767		
YML075C		
G-58128		
G-107670		
HMPREF1322_RS01470		
G18NG-10731		
G-14648		
AT2G47240		
G-251		
AT1G55670		
SM_B20957		
G-62986		
G-34594		
EG11445		
G-10896		
HS02123		
YLR174W		
G-80590		
G-11366		
GQT-2803		
HS06116	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000136143</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SUCLA2</a>
AT4G19230		
AT2G37760		
G-43916		
G-15166		
SGL_RS12900		
G-10076		
G-80961		
CT_822		
G-44292		
G-11869		
YKL184W		
HS09884	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000176065</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ASMT</a>
G-91		
G7742		
G-12306		
G-15943		
AT2G04450		
G-10537		
G-44713		
SCO5890		
G-17834		
G-9739		
BSU39700		
G-5741		
G-12554		
YJL186W		
G-107656		
G18C3-45		
G6651		
G-14627		
G-2423		
AT1G64400		
AT1G44575		
G-6024		
SCO5073		
G-34572		
G-10880		
BSU38150		
HS02015		
G-80574		
YIL155C		
G-11338		
HS05939	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000187210</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GCNT1</a>
G66-32545	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000397299</a>	
AT4G14680		
G-43899		
AT1G31190		
G-15150		
G-10059		
RHA1_RO10211		
G-80945		
G-44275		
BSU35670		
G-11851		
HS09727		
YGR277C		
G-9084		
G-12291		
G6190		
G-15922		
G-10515		
AT1G02880		
G-44696		
G-17818		
RHA1_RO08060		
G-9716		
G-55304		
BSU33400		
G-12538		
G-107641		
YGL156W		
G18C3-387		
G-14612		
G3O-34004		
G-2341		
AT1G23740		
AF_RS03625		
G-58861		
G-34556		
MGI:94876		
G-10858		
HS01870	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000096717</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SIRT1</a>
BSU28450		
G-80558		
G-15065		
YEL036C		
G-11322		
HS05725		
G3O-33092		
AT4G03060		
G-43883		
MGI:1277124		
G-15130		
G-10043		
BSU19460		
G-80928		
G-44259		
YDL232W		
G-11834		
HS09566		
G3O-32610		
G-9057		
G-12273		
HS16618	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000176261</a>	
G-15551		
G-10495		
BSU14920		
G-44680		
G-17800		
YBR263W		
G-9691		
G-55188		
G3O-31707		
G-12518		
G-107626		
HS15881	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000170468</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ21802</a>
G18C3-33		
G-14591		
BSU11720		
G-2286		
AT1G17050		
YAL062W		
G-58845		
G-34540		
G1G01-885		
G-10831		
HS01679	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000090266</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFB2</a>
G3O-31145		
G-80540		
G-15041		
HS15114	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000163832</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ20211</a>
G-11277		
HS05542	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000131508</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>UBE2D2</a>
BSU10130		
AT3G59760		
G-43866		
TX72_RS11390		
G-15107		
G-15039		
G1G01-4524		
G-11272		
HS05535	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000131473</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ACLY</a>
G3O-30538		
G-15104		
AT3G57785		
HS13992	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143942</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ENSG00000143942</a>
G-43863		
G-10018		
BSU00760		
G-80908		
G-44237		
TX72_RS08620		
G-11802		
HS09335	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000166136</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFB8</a>
G1G01-4391		
G-9034		
G-12253		
G3O-29720		
G-15528		
G-10470		
HS13557	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000135040</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ21613</a>
G-44661		
G-17776		
BAB_RS30310		
G-9660		
G-55167		
TX72_RS03300		
G-12494		
G-107609		
G1G01-166		
G18C3-15		
G-14564		
G3O-29145		
G-2221		
AT1G09940		
HS13103	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000123989</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ22678</a>
G-58819		
G-34520		
BAB_RS26640		
G-10809		
HS01483		
TX72_RS01015		
G-80520		
G-15021		
G185E-8103		
G-11252		
HS05394	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130517</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ20208</a>
G1I0R-69		
G-15083		
AT3G51160		
HS12255		
G-43847		
FY484_RS10165		
BAB_RS18520		
G-80892		
G-44218		
SYNPCC7942_2322		
G-11784		
HS09184	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000165097</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ34109</a>
G185E-7535		
G-9013		
G-12236		
HS11901	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000104343</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ11011</a>
YPR026W		
G-15511		
AT5G67160		
G-10441		
G-44639		
SYNPCC7942_1982		
G-17758		
G-9635		
G185E-6603		
G-55147		
G-12471		
HP_RS06080		
G-107593		
G185E-8100		
AT5G47720		
G-14525		
G-2101		
SYNPCC7942_1415		
AT1G04620		
G-58804		
G185E-5505		
G-34503		
G-107946		
HP_RS04030		
HS01277	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000078237</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>C12orf5</a>
G-80504		
AT5G17380		
G-15006		
G-11233		
SYNPCC7942_1177		
HS05299	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000129596</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CDO1</a>
AT3G43190		
G185E-4508		
G-43829		
CYC1		
HP_RS01940		
G-80876		
G-44202		
AT4G35830		
G-11761		
HS09021	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000164120</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HPGD</a>
SYNPCC7942_0697		
G-8986		
G-12218		
G12WB-158		
YNL037C		
G-15492		
YPL028W		
G-10420		
G-44622		
HP_RS00355		
G-17740		
G-9607		
AT4G19810		
G-55129		
G-12446		
SYNPCC7942_0335		
G-107577		
G185E-7845		
G-3402		
G-14506		
G-203		
YOR054C		
AG5		
G-58787		
HP0421		
G-34486		
G-107931		
AT3G61220		
HS01099	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000073169</a>	
G-80487		
STM4479		
G-14990		
G-11214		
G-12016		
HS05155	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000128050</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PAICS</a>
AT3G23630		
YNL219C		
G-43805		
BP07_RS03240		
HMPREF1322_RS08675		
G-80860		
G-44186		
AT3G25900		
G-11735		
HS08790	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000163114</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PDHA2</a>
STM3599		
G-8826		
G-12200		
FY484_RS07330		
YML004C		
G-15476		
YMR202W		
G-10397		
G-44606		
HMPREF1322_RS04655		
G-9586		
G-55111		
AT3G11980		
G-124302		
G-107562		
STM1332		
G185E-7803		
G-17721		
EG12410		
G-14484		
G-1961		
YLR450W		
G-58771		
G-107916		
HMPREF1322_RS01430		
HS00936		
G-80470		
AT2G44490		
G-14972		
G-11188		
SM_B20950		
HS04875	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000125356</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFA1</a>
AT3G19270		
EG11315		
G-43789		
ATMG01360		
YLR100W		
G-80845		
G-44169		
GIO2-230		
G-11717		
HS08577	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000161217</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PCYT1A</a>
AT2G31830		
G-865		
G-12185		
SCO6279		
YKL001C		
G-15458		
CT_592		
G-10379		
G-44587		
YKL148C		
G-9560		
G-55085		
G7266		
G-124289		
G-107547		
AT1G79870		
G185E-7216		
G-17705		
SCO5886		
G-142		
G-187		
BSU39470		
G-58755		
G-107901		
YJL166W		
HS00790	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000064012</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CASP8</a>
G-80453		
G66-33947	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000361927</a>	
G-14955		
G-11170		
AT1G62540		
HS04604		
G-331		
SCO4636		
AT3G14440		
G-43772		
BSU37540		
ATCG00080		
G-80829		
YIL099W		
G-11690		
HS08461	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000160200</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CBS</a>
G66-31698	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000398250</a>	
G-839		
G-12167		
AT1G24360		
YGR202C		
G-44156		
RHA1_RO10145		
G-15440		
G-10359		
BSU35590		
G-44570		
G-9543		
YGR183C		
G-55062		
G-124272		
G3O-4104		
G-107528		
G185E-6855		
AF_RS11105		
G-17689		
G-1323		
RHA1_RO08057		
G-18090		
G-58738		
BSU30240		
G-107886		
HS00622		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GLDC</a>
YGL022W		
G-80435		
G-14939		
G3O-33963		
G-11152		
HS04372	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000120137</a>	
AF_RS01920		
G-326		
AT3G10160		
MGI:2444110		
G-43756		
AT5G62575		
BSU26790		
G-80812		
G-11644		
YEL002C		
HS08334	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000158825</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CDA</a>
G-815		
MGI:2135760		
G-12146		
YFL030W		
BSU25300		
G-44140		
G-15425		
YDR454C		
G-10343		
G-44552		
G3O-33060		
G-9520		
G-124256		
MGI:108074		
G-107512		
G185E-5967		
BSU18000		
G-17672		
G-12828		
YDL174C		
G-55048		
G-18074		
G3O-32216		
G-58355		
G-10787		
HS16266	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000173868</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PHOSPHO1</a>
HS00459	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000027847</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B4GALT7</a>
G-14910		
BSU14890		
G-11134		
HS04210		
YBR183W		
G-316		
AT3G02875		
G3O-31617		
G-43740		
AT5G55500		
HS15713	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000168803</a>	
G-80796		
G-11620		
BSU11690		
HS08128	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000156467</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>UQCRB</a>
G-81172		
YAL023C		
G-12121		
YDR127W		
G1G01-56		
G-44124		
G-1541		
G3O-31120		
G-10327		
G-44536		
HS14757	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000159423</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ENSG00000159423</a>
G-9495		
G-124241		
BSU08790		
G-107497		
G185E-5399		
TX72_RS10380		
G-17658		
G-12800		
G1G01-4461		
G-55028		
G-18058		
G3O-30409		
G-58339		
G-107855		
HS13920	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000142192</a>	
HS00336	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000012779</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALOX5</a>
G-14891		
BSU00140		
G-11117		
HS04097	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000117139</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PLU-1</a>
TX72_RS07685		
G-306		
AT2G46110		
G1G01-4388		
G-80402		
G-43722		
G3O-29590		
AT5G49810		
G-80780		
HS13469	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000133247</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MGC2705</a>
G-11587		
HS07933	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000153936</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HS2ST1</a>
BAB_RS28150		
G-12098		
YBR036C		
TX72_RS02885		
G-44108		
G-15387		
G1G01-110		
G-10300		
G-81159		
G3O-29		
G-44516		
G-9464		
HS13020		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>C1orf19</a>
G-124227		
G-107482		
BAB_RS23165		
G185E-4418		
G-17643		
TX72_RS01000		
G-12783		
G-55012		
G185E-7836		
G-18040		
G-58322		
G1I0R-14		
G-10784		
HS00191	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000006695</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>COX10</a>
HS12087		
G-14875		
G-11101		
BAB_RS18465		
HS04008		
G-2981		
SYNPCC7942_2296		
AT2G40890		
G-7941		
G185E-7345		
G-43704		
AT5G44070		
HP_RS07820		
G-80764		
G-11570		
AT5G63400		
HS07729	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000151366</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFC2</a>
G-12081		
G185E-6483		
SYNPCC7942_0690		
G-44092		
HP_RS05795		
G-15359		
G-10280		
AT5G40870		
G-81143		
G-44491		
SYNPCC7942_1345		
G-9448		
G-124212		
HP_RS03380		
G-107466		
G-17628		
AT5G14950		
G-12767		
G-54997		
SYNPCC7942_1174		
G-18024		
G-9978		
G185E-4244		
G-58306		
G-107823		
YPR191W		
HS00059		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B3GALT4</a>
G-14859		
HP_RS01615		
G-11077		
HS03876	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000115361</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ACADL</a>
AT4G33010		
G-290		
AT2G35120		
SYNPCC7942_0655		
G-7281		
G-436		
G-9370		
AT5G38430		
G-80748		
YOR303W		
G-11554		
HS07624	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000149541</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B3GAT3</a>
HP_RS00340		
G-12065		
STM2057		
AT4G14440		
G-44074		
G-15342		
SYNPCC7942_0332		
G-10258		
G-81127		
G-2903		
G-44475		
G-9432		
YOL141W		
G-124199		
G-107451		
HP0326		
G-17610		
G-12749		
AT3G55120		
G-54981		
G-18007		
STM3723		
G-9958		
G-58290		
FY484_RS16660		
G-107807		
HS00024	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000198899</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MT-ATP6</a>
YNL052W		
G-14841		
G-11049		
HMPREF1322_RS08435		
G-275		
AT2G30570		
AT3G24200		
G-7		
G-420		
STM3318		
AT5G26570		
HS03761		
FY484_RS05405		
G-80732		
G-11536		
YMR101C		
HS07501	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000148218</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALAD</a>
G-12049		
HMPREF1322_RS03555		
G-44058		
G-15323		
AT3G06860		
G-10241		
G-81111		
STM0691		
G-44459		
SCO5082		
EG12097		
G-9401		
G-124184		
YLR328W		
G-107436		
G-168		
HMPREF1322_RS00485		
G-12733		
G-54963		
AT2G43090		
G-17993		
G-9941		
SM_B20946		
G-58274		
G-107792		
EG11261		
GQT-5775		
G-14825		
YLR038C		
G-11029		
G-27219		
GIO2-1211		
AT2G27150		
G-6682		
AT2G26080		
G-404		
AT5G20410		
SCO6273		
HS03615		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PECI</a>
G-80716		
CT_376		
G-11511		
HS07366	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000146701</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MDH2</a>
YKL088W		
G-12029		
G-44042		
G7058		
G-15307		
G-10221		
AT1G73370		
G-81095		
G-44443		
SCO5878		
HS15407		
G-9353		
BSU38750		
G-124169		
G-10742		
YJL071W		
G-16087		
G-12717		
G66-33733	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000381811</a>	
G-535		
G-17974		
AT1G53240		
G-9924		
G-58257		
SCO4490		
G-107778		
GIO2-1257		
BSU36370		
G-14807		
G-11011		
YIL066C		
G-27204		
AT2G22330		
G66-30969	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000360768</a>	
G-6421		
G-387		
AT1G22940		
AT5G14200		
HS03441		
RHA1_RO10136		
G-80700		
G-11495		
BSU35550		
HS07195		
G-12010		
YGR175C		
G-44026		
G-15292		
G3O-34264		
G-102		
G-81070		
AF_RS09700		
G-44427		
HS11426	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000179913</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B3GNT3</a>
Q0275		
G-9312		
G-124154		
BSU29590		
G-10734		
G-16070		
YFR053C		
G-12693		
G-5223		
G3O-33771		
G-17955		
G-9904		
ACIAD0832		
G-58241		
G-107762		
G66-37895		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CARNS1</a>
G-14783		
G-10996		
G-27189		
AT2G15480		
G-63081		
G-3782		
HS03320	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000110583</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ13848</a>
G-80683		
G-11474		
HS07050	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143418</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LASS2</a>
AT5G10870		
EG11417		
G-11992		
G-44010		
EG10626		
G-15271		
G-10178		
EG10270		
G-81053		
G-44412		
EG10918		
HS11144	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000177239</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MAN1B1</a>
G-9274		
EG10902		
G-12410		
G-10710		
EG10879		
G-16049		
G-12673		
G7841		
G-515		
G-17933		
EG10915		
G-9881		
G-58217		
EG10876		
G-107748		
G3O-33772		
EG10210		
G-14764		
G-10979		
EG50001		
G-27171		
AT1G80340		
EG10912		
G-63064		
G-369		
EG10889		
HS03158	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000108799</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>EZH1</a>
G-80667		
EG10873		
G-11458		
HS06868	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000141744</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PNMT</a>
EG30070		
AT5G05580		
G-11966		
EG10886		
G-43994		
G-15251		
EG10870		
G-10160		
G-81038		
EG11231		
G-44396		
HS10947		
EG10906		
G-9239		
G-12396		
EG10883		
G-10685		
G-16025		
EG10903		
G-10644		
G-12656		
EG10880		
G-501		
G-17916		
EG10916		
G-9856		
G-58201		
EG10900		
G-107732		
G3O-32309		
EG10877		
G-14746		
G-10963		
EG10215		
G-27152		
AT1G78440		
EG50002		
G-63048		
G-359		
EG10913		
HS02935	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000106633</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GCK</a>
G-80651		
EG10890		
G-11435		
HS06719	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000140459</a>	
EG10874		
AT4G37070		
G-11946		
EG30077		
G-43978		
G-15232		
EG10910		
G-10144		
G-81022		
EG10887		
G-44378		
HS10697	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000173599</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PC</a>
EG11232		
G-9208		
G-12380		
EG10884		
G-10665		
G-16007		
EG10868		
G-10617		
G-12637		
EG10920		
G-484		
G-17900		
EG10904		
G-9824		
G-58184		
EG10865		
G-107717		
G3O-24		
EG10917		
G-14722		
G-10947		
EG10901		
G-27135		
AT1G74090		
EG10878		
G-63033		
G-34648		
EG10437		
HS02763		
G-80635		
G7319		
G-11415		
HS06566	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000138801</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PAPSS1</a>
EG10914		
AT4G34230		
G-11929		
EG10891		
G-43962		
G-15214		
EG10875		
G-10125		
G-81006		
EG30084		
G-44362		
HS10493	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000172340</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SUCLG2</a>
EG10911		
G-9186		
G-12364		
EG10888		
G-15993		
G-10597		
EG10872		
G-12613		
G-44759		
EG11508		
G-17883		
G-9808		
EG10908		
G-58161		
G-107698		
EG10885		
G1G01-3828		
G-14689		
EG10869		
G-27104		
AT1G67990		
EG10975		
G-63015		
G-34632		
EG10905		
HS02513		
G-80619		
EG10882		
G-11398		
HS06437		
EG10866		
AT4G30210		
G-11903		
G-7664		
G-43946		
G-15199		
EG10419		
G-10104		
G-80990		
G-7744		
G-44327		
HS10286	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000171314</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PGAM1</a>
G-7662		
G-9162		
G-12348		
G-7663		
G-15975		
G-10578		
EG10418		
G-12594		
G-44743		
EG11064		
G-17867		
G-9782		
EG11057		
G-58145		
G-107683		
G6115		
G18NG-9876		
G-14665		
EG11056		
G-258		
AT1G62180		
G7503		
G-62999		
G-34616		
G6643		
G-10912		
HS02317	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000101911</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PRPS2</a>
